gdp_growth,exports,imports,capital_formation,unemployment,house_price_index,labor_costs_index,production,long_interest,short_interest,date
0.3318013333333333,-0.2748086666666665,-2.6746993333333333,22.337994333333317,6.8444444444444414,100.45833333333331,0.19348226666666665,-1.331816864812326,1.054,1.054,2015-06-01
0.342862,1.1787379999999998,-18.095192,-47.061933,6.8,101.125,0.2211491,-0.370121130551814,0.986,0.986,2015-07-01
0.234004,1.0906893333333332,-11.36696,-30.494418333333336,6.777777777777778,101.225,0.3151219,0.2373232764687673,0.853,0.853,2015-08-01
0.125146,1.0026406666666663,-4.638727999999999,-13.926903666666668,6.755555555555552,101.325,0.4090947,0.8447676834893487,0.866,0.866,2015-09-01
0.016288,0.914592,2.0895040000000003,2.6406110000000003,6.73333333333333,101.425,0.5030675,1.45221209050993,0.725,0.725,2015-10-01
0.3163563333333333,0.6937896666666666,1.1701686666666666,2.390763666666667,6.644444444444442,101.89200000000001,0.4150172,1.456379298688833,0.716,0.716,2015-11-01
0.6164246666666666,0.4729873333333333,0.25083333333333324,2.140916333333333,6.555555555555557,102.359,0.3269669000000001,1.4605465068677368,0.754,0.754,2015-12-01
0.916493,0.252185,-0.668502,1.891069,6.466666666666669,102.826,0.2389166,1.46471371504664,0.6459999999999999,0.6459999999999999,2016-01-01
0.688607,0.16318966666666668,-0.10938966666666672,2.420285333333333,6.400000000000002,103.09266666666667,0.3252895333333333,0.954603544064334,0.371,0.371,2016-02-01
0.460721,0.07419433333333332,0.4497226666666666,2.9495016666666665,6.3333333333333375,103.35933333333334,0.41166246666666667,0.444493373082028,0.32,0.32,2016-03-01
0.232835,-0.014801,1.008835,3.478718,6.26666666666667,103.626,0.4980354,-0.0656167979002779,0.395,0.395,2016-04-01
0.5293673333333333,0.3131826666666666,0.8233199999999999,2.3318383333333337,6.122222222222224,104.493,0.2612747333333334,-0.6346834682434318,0.384,0.384,2016-05-01
0.8258996666666666,0.6411663333333333,0.6378050000000001,1.1849586666666667,5.977777777777778,105.36,0.024514066666666726,-1.203750138586586,0.25,0.25,2016-06-01
1.122432,0.96915,0.45229,0.038079,5.83333333333333,106.227,-0.2122466,-1.7728168089297398,0.062,0.062,2016-07-01
1.0292336666666666,1.081781,0.6482576666666666,0.16024833333333333,5.733333333333332,106.66033333333334,-0.2624863333333333,-0.2571898155788297,0.027000000000000003,0.027000000000000003,2016-08-01
0.9360353333333332,1.194412,0.8442253333333333,0.2824176666666666,5.63333333333333,107.09366666666666,-0.3127260666666667,1.2584371777720804,0.061,0.061,2016-09-01
0.8428370000000001,1.307043,1.040193,0.404587,5.5333333333333306,107.527,-0.3629658,2.77406417112299,0.156,0.156,2016-10-01
0.7310863333333334,1.8100916666666669,1.3787973333333332,0.25111399999999995,5.43333333333333,108.26033333333334,-0.19037616666666668,1.9035766560874192,0.385,0.385,2016-11-01
0.6193356666666667,2.313140333333333,1.7174016666666665,0.09764099999999998,5.33333333333333,108.99366666666668,-0.017786533333333354,1.033089141051848,0.436,0.436,2016-12-01
0.5075850000000001,2.816189,2.056006,-0.055832000000000014,5.23333333333333,109.727,0.1548031,0.16260162601627698,0.481,0.481,2017-01-01
0.6321103333333334,2.4237260000000003,2.0222233333333333,0.3267793333333334,5.166666666666663,110.294,0.2363633333333333,-0.18380670819694467,0.486,0.486,2017-02-01
0.7566356666666667,2.031263,1.9884406666666667,0.7093906666666668,5.099999999999997,110.861,0.31792356666666666,-0.5302150424101664,0.485,0.485,2017-03-01
0.8811610000000001,1.6388,1.954658,1.092002,5.0333333333333306,111.428,0.3994838,-0.876623376623388,0.498,0.498,2017-04-01
0.83006,1.5816103333333331,2.1208530000000003,2.359789,4.93333333333333,112.295,0.3416791333333333,-0.5079880268219648,0.589,0.589,2017-05-01
0.7789590000000001,1.5244206666666666,2.287048,3.627576,4.83333333333333,113.162,0.28387446666666666,-0.13935267702054144,0.503,0.503,2017-06-01
0.727858,1.467231,2.453243,4.895363,4.73333333333333,114.029,0.2260698,0.229282672780882,0.688,0.688,2017-07-01
0.749237,1.442872333333333,2.0226723333333334,3.1310073333333333,4.63333333333333,114.929,0.2873964333333333,0.937168840677438,0.542,0.542,2017-08-01
0.770616,1.418513666666667,1.5921016666666667,1.3666516666666664,4.5333333333333306,115.829,0.3487230666666667,1.6450550085739937,0.532,0.532,2017-09-01
0.791995,1.394155,1.161531,-0.397704,4.43333333333333,116.729,0.4100497,2.3529411764705497,0.541,0.541,2017-10-01
0.680396,1.1809956666666668,1.1802206666666666,0.04146633333333327,4.31111111111111,117.796,0.4883450666666667,1.7601983322064227,0.468,0.468,2017-11-01
0.568797,0.9678363333333332,1.1989103333333333,0.4806366666666666,4.18888888888889,118.863,0.5666404333333334,1.1674554879422958,0.452,0.452,2017-12-01
0.457198,0.754677,1.2176,0.919807,4.06666666666667,119.93,0.6449358000000001,0.574712643678169,0.61,0.61,2018-01-01
0.506127,0.7843180000000001,0.9559896666666668,0.7733446666666666,4.011111111111114,120.53,0.5097223666666667,-0.1565407772304206,0.76,0.76,2018-02-01
0.555056,0.813959,0.6943793333333333,0.6268823333333333,3.9555555555555566,121.13,0.37450893333333335,-0.8877941981390102,0.63,0.63,2018-03-01
0.603985,0.8436,0.432769,0.48042,3.9,121.73,0.2392955,-1.6190476190476,0.69,0.69,2018-04-01
0.476358,1.1224986666666668,0.6658903333333334,-0.2908123333333333,3.8666666666666663,123.03033333333332,0.7200516666666666,-1.3590251847754151,0.67,0.67,2018-05-01
0.348731,1.4013973333333334,0.8990116666666668,-1.0620446666666663,3.833333333333333,124.33066666666667,1.2008078333333332,-1.0990027505032307,0.57,0.57,2018-06-01
